userName,review,date,title,isEdited,rating,app_name,app_id,developerResponse
Neumannboy,I pay for prime and you think that would be enough but I guess not. Songs I have downloaded become downloaded after some time. It plays the same 20 songs and never really shuffles out of my 500+ songs downloaded. Songs sometimes stop or skip at the 30 second mark all the time. All the good songs you have to pay even more money and it’s just not worth it anymore. Way too many bugs to keep it. I’ll just have to use another app that actually shuffles and keeps songs I downloaded.,2021-02-24 05:43:02,Gone down hill,False,1,amazon-music-songs-podcasts,510855668,
Lariat 70,"I love this app!  I set it every night to repeat and it helps put me to and keeps me asleep.  Daytime there are lots of choices that I enjoy from Southern Gospel, to ‘70’s soft rock, to classical, to John Denver, to country, to Holiday!  Plenty to keep me entertained without playing the same songs over and over, and I like the fact that songs with questionable lyrics are flagged “explicit”.",2020-11-10 06:38:49,Lasso,False,5,amazon-music-songs-podcasts,510855668,
amyrunnermom,"Our experience started out strong with Unlimited a couple years ago, but songs disappear over time and connectivity has been unreliable, whereas other music apps have proven more reliable in this way by comparison! Wanted to love it, but with 2020 now in the rear-view mirror, I’m looking for something outstanding that I can really rely on. Would happily try again in the future if things change.",2020-12-31 18:18:54,Continually Disappointed,False,3,amazon-music-songs-podcasts,510855668,
Miss Winkler,"Like it says, I will be playing my music and all of a sudden this awful statistic/glitchy sound interrupts the music. It doesn’t matter if I’m on my phone or I have set it down, it will glitch. have tried re-downloading the app, turning my phone on and off, and stuff like that, but nothing seems to work. I wish I could attach a screen recording, because I would really like this fixed. The last time it happened, the buttons would click by itself. Can someone please help my fix this problem!!!",2020-12-22 04:37:30,Random Static as Music plays,False,1,amazon-music-songs-podcasts,510855668,
Wooknight,I tolerate their ads for unlimited only because I want to listen to the music that I had already purchased . I don't mind dealing with their pushy ads once for this unlimited crap but every time I open the app to listen to music that I have purchased is extremely annoying,2020-08-16 22:13:36,Decent app but annoying ads,False,5,amazon-music-songs-podcasts,510855668,
Oh! That Guy,"Positives
- free with Prime
- fairly decent selection of bands
- no ads
- suggestions lead me to similar music

Negatives
- if you have less than great reception, it will give you a loading error
- feels like it 100% streams instead of getting the whole song first so it won't cut out
- seems like its trying to provide too much (lyrics, album art, etc) so just loading a track list takes longer
- wayyyyyy too many songs removed from albums or only not so popular albums available
- band singles shouldn't be in the album section
- if you pause and go to another app be prepared to reload when you come back
- this is picky: when I open the app, the song last played is there to start again. It would be nice to easily bring up the list it's playing from.",2020-11-05 22:55:07,Needs a lot of improvement,False,2,amazon-music-songs-podcasts,510855668,
$$$grabbing,"I subscribe to Colbat King’s review. The push for Music unlimited is annoying. 

I’ve songs in playlists for years and all of a sudden they are no longer playable, unless you pay $120 per year. (That is a lot of vinyl or cd’s you can buy for that). This is on top of the Prime subscription. 
Grandfather songs existing on playlist in and don’t remove them for Music Unlimited",2020-10-21 18:20:25,"Good, but could be better",False,4,amazon-music-songs-podcasts,510855668,
roscomann,"A much better format and offering than Apple Music but...With iOS 14 update, the old bugs are back. Randomly stops playing.  Randomly switches to phone speaker from AirPods. Randomly stops playing and doesn’t start from the point it stopped in the song. New issue: the play/pause button and current track window disappear. The only way to stop the song is to fully close the app.",2020-09-25 21:09:14,Old Bugs Are Back,False,3,amazon-music-songs-podcasts,510855668,
stepchickens011,"Hi, I am one of the users of your app. I love it, but I don’t like how their are certain songs that you have to pay for. Music is therapy for people, and if their not able to pay for it, you’re taking away their therapy. Music makes people happy and by making people pay for music to listen to songs, it’s not doing anything but give them anxiety(some people) Thank you",2020-08-24 17:30:53,4.5/5,False,4,amazon-music-songs-podcasts,510855668,
TAC15803,"I hear new songs all the time and add about 3 songs to my playlist each week. Me and my parents share the same account, so it’s definitely cheaper than $1.29 per song. Song recommendations and “my discovery mix” are both helpful in making the most of our subscription.",2020-07-09 12:39:20,Worth it,False,5,amazon-music-songs-podcasts,510855668,
Becky111111,"Love that I get SOME music with this app, but it's an absolute rip off that everything included with Prime also has additional fees if you want the BEST stuff, like the number one radio hits, etc. Same with its TV perks, they are limited unless you want to pay more. Of course.",2020-06-11 00:00:26,Doesn't let you access the best songs without more $$,False,5,amazon-music-songs-podcasts,510855668,
